,0
HEALTHCARE_EXPENSES_395344.68,0.0
HEALTHCARE_EXPENSES_395857.01,0.0
HEALTHCARE_EXPENSES_396085.69,0.0
HEALTHCARE_EXPENSES_397081.80,0.0
HEALTHCARE_EXPENSES_39744.33,0.0
HEALTHCARE_EXPENSES_4010.19,0.0
HEALTHCARE_EXPENSES_40127.01,0.0
HEALTHCARE_EXPENSES_403056.02,0.0
HEALTHCARE_EXPENSES_403098.81,0.0
HEALTHCARE_EXPENSES_40429.63,0.0
HEALTHCARE_EXPENSES_4045.00,0.0
HEALTHCARE_EXPENSES_405638.25,0.0
HEALTHCARE_EXPENSES_4060.00,0.0
HEALTHCARE_EXPENSES_4070.70,0.0
HEALTHCARE_EXPENSES_40713.91,0.0
HEALTHCARE_EXPENSES_4074.64,0.0
HEALTHCARE_EXPENSES_407693.69,0.0
HEALTHCARE_EXPENSES_40865.85,0.0
HEALTHCARE_EXPENSES_40867.29,0.0
HEALTHCARE_EXPENSES_40954.49,0.0
HEALTHCARE_EXPENSES_41052.72,0.0
HEALTHCARE_EXPENSES_410788.59,0.0
HEALTHCARE_EXPENSES_4111.41,0.0
HEALTHCARE_EXPENSES_412535.00,0.0
HEALTHCARE_EXPENSES_413658.55,0.0
HEALTHCARE_EXPENSES_41392.23,0.0
HEALTHCARE_EXPENSES_414480.06,0.0
HEALTHCARE_EXPENSES_41558.61,0.0
HEALTHCARE_EXPENSES_4159.69,0.0
HEALTHCARE_EXPENSES_41798.85,0.0
HEALTHCARE_EXPENSES_418661.68,0.0
HEALTHCARE_EXPENSES_4196.59,0.0
HEALTHCARE_EXPENSES_41969.34,0.0
HEALTHCARE_EXPENSES_42035.16,0.0
HEALTHCARE_EXPENSES_42056.64,0.0
HEALTHCARE_EXPENSES_420724.55,0.0
HEALTHCARE_EXPENSES_42211.76,0.0
HEALTHCARE_EXPENSES_422564.62,0.0
HEALTHCARE_EXPENSES_423201.77,0.0
HEALTHCARE_EXPENSES_42399.53,0.0
HEALTHCARE_EXPENSES_427788.51,0.0
HEALTHCARE_EXPENSES_428389.14,0.0
HEALTHCARE_EXPENSES_429048.52,0.0
HEALTHCARE_EXPENSES_42965.05,0.0
HEALTHCARE_EXPENSES_430237.50,0.0
HEALTHCARE_EXPENSES_430343.41,0.0
HEALTHCARE_EXPENSES_430990.23,0.0
HEALTHCARE_EXPENSES_431032.57,0.0
HEALTHCARE_EXPENSES_431887.61,0.0
HEALTHCARE_EXPENSES_43194.21,0.0
HEALTHCARE_EXPENSES_43334.29,0.0
HEALTHCARE_EXPENSES_433456.85,0.0
HEALTHCARE_EXPENSES_433652.44,0.0
HEALTHCARE_EXPENSES_43489.38,0.0
HEALTHCARE_EXPENSES_43504.36,0.0
HEALTHCARE_EXPENSES_435263.52,0.0
HEALTHCARE_EXPENSES_435372.27,0.0
HEALTHCARE_EXPENSES_435420.23,0.0
HEALTHCARE_EXPENSES_43621.53,0.0
HEALTHCARE_EXPENSES_436759.86,0.0
HEALTHCARE_EXPENSES_4382.22,0.0
HEALTHCARE_EXPENSES_44000.94,0.0
HEALTHCARE_EXPENSES_44188.63,0.0
HEALTHCARE_EXPENSES_442261.02,0.0
HEALTHCARE_EXPENSES_44346.94,0.0
HEALTHCARE_EXPENSES_44368.00,0.0
HEALTHCARE_EXPENSES_444616.64,0.0
HEALTHCARE_EXPENSES_44805.67,0.0
HEALTHCARE_EXPENSES_449025.63,0.0
HEALTHCARE_EXPENSES_4491.85,0.0
HEALTHCARE_EXPENSES_449403.65,0.0
HEALTHCARE_EXPENSES_449781.71,0.0
HEALTHCARE_EXPENSES_4517.05,0.0
HEALTHCARE_EXPENSES_45170.74,0.0
HEALTHCARE_EXPENSES_45178.40,0.0
HEALTHCARE_EXPENSES_45267.34,0.0
HEALTHCARE_EXPENSES_45475.51,0.0
HEALTHCARE_EXPENSES_455707.92,0.0
HEALTHCARE_EXPENSES_4582.25,0.0
HEALTHCARE_EXPENSES_45938.43,0.0
HEALTHCARE_EXPENSES_46038.77,0.0
HEALTHCARE_EXPENSES_461085.72,0.0
HEALTHCARE_EXPENSES_462196.80,0.0
HEALTHCARE_EXPENSES_46260.49,0.0
HEALTHCARE_EXPENSES_464009.56,0.0
HEALTHCARE_EXPENSES_464896.30,0.0
HEALTHCARE_EXPENSES_46533.20,0.0
HEALTHCARE_EXPENSES_465623.69,0.0
HEALTHCARE_EXPENSES_46690.23,0.0
HEALTHCARE_EXPENSES_467440.53,0.0
HEALTHCARE_EXPENSES_46748.63,0.0
HEALTHCARE_EXPENSES_468224.35,0.0
HEALTHCARE_EXPENSES_4702.44,0.0
HEALTHCARE_EXPENSES_47114.75,0.0
HEALTHCARE_EXPENSES_47117.53,0.0
HEALTHCARE_EXPENSES_472043.05,0.0
HEALTHCARE_EXPENSES_47215.24,0.0
HEALTHCARE_EXPENSES_47290.30,0.0
HEALTHCARE_EXPENSES_47372.45,0.0
HEALTHCARE_EXPENSES_475456.35,0.0
HEALTHCARE_EXPENSES_47608.44,0.0
HEALTHCARE_EXPENSES_47638.97,0.0
HEALTHCARE_EXPENSES_47876.19,0.0
HEALTHCARE_EXPENSES_479121.91,0.0
HEALTHCARE_EXPENSES_479905.32,0.0
HEALTHCARE_EXPENSES_48153.32,0.0
HEALTHCARE_EXPENSES_48155.94,0.0
HEALTHCARE_EXPENSES_481956.38,0.0
HEALTHCARE_EXPENSES_482296.01,0.0
HEALTHCARE_EXPENSES_482364.03,0.0
HEALTHCARE_EXPENSES_48260.77,0.0
HEALTHCARE_EXPENSES_484135.94,0.0
HEALTHCARE_EXPENSES_485870.69,0.0
HEALTHCARE_EXPENSES_48619.71,0.0
HEALTHCARE_EXPENSES_4862.82,0.0
HEALTHCARE_EXPENSES_487225.40,0.0
HEALTHCARE_EXPENSES_48806.06,0.0
HEALTHCARE_EXPENSES_488333.87,0.0
HEALTHCARE_EXPENSES_492888.85,0.0
HEALTHCARE_EXPENSES_4930.54,0.0
HEALTHCARE_EXPENSES_49362.07,0.0
HEALTHCARE_EXPENSES_49441.19,0.0
HEALTHCARE_EXPENSES_497786.18,0.0
HEALTHCARE_EXPENSES_49789.75,0.0
HEALTHCARE_EXPENSES_49835.93,0.0
HEALTHCARE_EXPENSES_500.00,0.0
HEALTHCARE_EXPENSES_50007.79,0.0
HEALTHCARE_EXPENSES_50016.03,0.0
HEALTHCARE_EXPENSES_50049.44,0.0
HEALTHCARE_EXPENSES_500734.26,0.0
HEALTHCARE_EXPENSES_50186.28,0.0
HEALTHCARE_EXPENSES_50229.01,0.0
HEALTHCARE_EXPENSES_504220.36,0.0
HEALTHCARE_EXPENSES_50520.43,0.0
HEALTHCARE_EXPENSES_5056.00,0.0
HEALTHCARE_EXPENSES_50670.29,0.0
HEALTHCARE_EXPENSES_509890.83,0.0
HEALTHCARE_EXPENSES_51060.57,0.0
HEALTHCARE_EXPENSES_51106.02,0.0
HEALTHCARE_EXPENSES_511269.53,0.0
HEALTHCARE_EXPENSES_511786.39,0.0
HEALTHCARE_EXPENSES_51179.80,0.0
HEALTHCARE_EXPENSES_51199.22,0.0
HEALTHCARE_EXPENSES_5127.27,0.0
HEALTHCARE_EXPENSES_513293.37,0.0
HEALTHCARE_EXPENSES_51392.30,0.0
HEALTHCARE_EXPENSES_514405.57,0.0
HEALTHCARE_EXPENSES_51448.78,0.0
HEALTHCARE_EXPENSES_51479.71,0.0
HEALTHCARE_EXPENSES_514912.69,0.0
HEALTHCARE_EXPENSES_51617.28,0.0
HEALTHCARE_EXPENSES_5164.58,0.0
HEALTHCARE_EXPENSES_516824.19,0.0
HEALTHCARE_EXPENSES_51866.70,0.0
HEALTHCARE_EXPENSES_51922.51,0.0
HEALTHCARE_EXPENSES_519750.71,0.0
HEALTHCARE_EXPENSES_52002.48,0.0
HEALTHCARE_EXPENSES_520050.88,0.0
HEALTHCARE_EXPENSES_5201.42,0.0
HEALTHCARE_EXPENSES_521228.48,0.0
HEALTHCARE_EXPENSES_52187.45,0.0
HEALTHCARE_EXPENSES_523622.51,0.0
HEALTHCARE_EXPENSES_52637.33,0.0
HEALTHCARE_EXPENSES_52757.43,0.0
HEALTHCARE_EXPENSES_528762.60,0.0
HEALTHCARE_EXPENSES_53019.62,0.0
HEALTHCARE_EXPENSES_5306.72,0.0
HEALTHCARE_EXPENSES_531978.09,0.0
HEALTHCARE_EXPENSES_53206.50,0.0
HEALTHCARE_EXPENSES_533288.20,0.0
HEALTHCARE_EXPENSES_53430.81,0.0
HEALTHCARE_EXPENSES_534946.55,0.0
HEALTHCARE_EXPENSES_53834.94,0.0
HEALTHCARE_EXPENSES_5395.86,0.0
HEALTHCARE_EXPENSES_53977.58,0.0
HEALTHCARE_EXPENSES_5399.64,0.0
HEALTHCARE_EXPENSES_541200.82,0.0
HEALTHCARE_EXPENSES_541716.50,0.0
HEALTHCARE_EXPENSES_54386.92,0.0
HEALTHCARE_EXPENSES_5441.92,0.0
HEALTHCARE_EXPENSES_5448.18,0.0
HEALTHCARE_EXPENSES_54644.44,0.0
HEALTHCARE_EXPENSES_54661.04,0.0
HEALTHCARE_EXPENSES_547388.04,0.0
HEALTHCARE_EXPENSES_5484.99,0.0
HEALTHCARE_EXPENSES_5495.86,0.0
HEALTHCARE_EXPENSES_549872.87,0.0
HEALTHCARE_EXPENSES_55251.29,0.0
HEALTHCARE_EXPENSES_5534.98,0.0
HEALTHCARE_EXPENSES_553882.53,0.0
HEALTHCARE_EXPENSES_55523.74,0.0
HEALTHCARE_EXPENSES_55531.11,0.0
HEALTHCARE_EXPENSES_5569.48,0.0
HEALTHCARE_EXPENSES_557240.87,0.0
HEALTHCARE_EXPENSES_55755.89,0.0
HEALTHCARE_EXPENSES_55768.85,0.0
HEALTHCARE_EXPENSES_557956.53,0.0
HEALTHCARE_EXPENSES_55797.86,0.0
HEALTHCARE_EXPENSES_55962.26,0.0
HEALTHCARE_EXPENSES_560593.38,0.0
HEALTHCARE_EXPENSES_562500.71,0.0
HEALTHCARE_EXPENSES_56322.56,0.0
HEALTHCARE_EXPENSES_56585.88,0.0
HEALTHCARE_EXPENSES_56591.50,0.0
HEALTHCARE_EXPENSES_56688.62,0.0
HEALTHCARE_EXPENSES_56916.25,0.0
HEALTHCARE_EXPENSES_5697.47,0.0
HEALTHCARE_EXPENSES_57030.93,0.0
HEALTHCARE_EXPENSES_57034.87,0.0
HEALTHCARE_EXPENSES_570423.84,0.0
HEALTHCARE_EXPENSES_570584.68,0.0
HEALTHCARE_EXPENSES_57413.68,0.0
HEALTHCARE_EXPENSES_57474.12,0.0
HEALTHCARE_EXPENSES_57482.66,0.0
HEALTHCARE_EXPENSES_57570.91,0.0
HEALTHCARE_EXPENSES_57607.57,0.0
HEALTHCARE_EXPENSES_576328.52,0.0
HEALTHCARE_EXPENSES_576334.49,0.0
HEALTHCARE_EXPENSES_57646.67,0.0
HEALTHCARE_EXPENSES_57700.36,0.0
HEALTHCARE_EXPENSES_577341.12,0.0
HEALTHCARE_EXPENSES_5774.98,0.0
HEALTHCARE_EXPENSES_57776.61,0.0
HEALTHCARE_EXPENSES_578705.83,0.0
HEALTHCARE_EXPENSES_5834.12,0.0
HEALTHCARE_EXPENSES_584982.77,0.0
HEALTHCARE_EXPENSES_585296.63,0.0
HEALTHCARE_EXPENSES_58587.75,0.0
HEALTHCARE_EXPENSES_58634.75,0.0
HEALTHCARE_EXPENSES_5874.65,0.0
HEALTHCARE_EXPENSES_58993.57,0.0
HEALTHCARE_EXPENSES_59025.22,0.0
HEALTHCARE_EXPENSES_59048.18,0.0
HEALTHCARE_EXPENSES_594531.11,0.0
HEALTHCARE_EXPENSES_59475.53,0.0
HEALTHCARE_EXPENSES_595203.47,0.0
HEALTHCARE_EXPENSES_5954.19,0.0
HEALTHCARE_EXPENSES_59579.04,0.0
HEALTHCARE_EXPENSES_59784.23,0.0
HEALTHCARE_EXPENSES_59998.82,0.0
HEALTHCARE_EXPENSES_60029.79,0.0
HEALTHCARE_EXPENSES_60067.99,0.0
HEALTHCARE_EXPENSES_60134.47,0.0
HEALTHCARE_EXPENSES_60284.82,0.0
HEALTHCARE_EXPENSES_603836.90,0.0
HEALTHCARE_EXPENSES_60544.77,0.0
HEALTHCARE_EXPENSES_607413.48,0.0
HEALTHCARE_EXPENSES_607544.73,0.0
HEALTHCARE_EXPENSES_6079.33,0.0
HEALTHCARE_EXPENSES_60883.15,0.0
HEALTHCARE_EXPENSES_60930.06,0.0
HEALTHCARE_EXPENSES_60969.81,0.0
HEALTHCARE_EXPENSES_60979.20,0.0
HEALTHCARE_EXPENSES_61007.83,0.0
HEALTHCARE_EXPENSES_61059.80,0.0
HEALTHCARE_EXPENSES_61064.31,0.0
HEALTHCARE_EXPENSES_61097.16,0.0
HEALTHCARE_EXPENSES_61140.57,0.0
HEALTHCARE_EXPENSES_611518.48,0.0
HEALTHCARE_EXPENSES_611590.59,0.0
HEALTHCARE_EXPENSES_6116.34,0.0
HEALTHCARE_EXPENSES_612032.60,0.0
HEALTHCARE_EXPENSES_612261.67,0.0
HEALTHCARE_EXPENSES_614249.83,0.0
HEALTHCARE_EXPENSES_61512.37,0.0
HEALTHCARE_EXPENSES_61649.34,0.0
HEALTHCARE_EXPENSES_6193.78,0.0
HEALTHCARE_EXPENSES_62148.23,0.0
HEALTHCARE_EXPENSES_6232.40,0.0
HEALTHCARE_EXPENSES_62394.23,0.0
HEALTHCARE_EXPENSES_62474.20,0.0
HEALTHCARE_EXPENSES_625014.89,0.0
HEALTHCARE_EXPENSES_6251.72,0.0
HEALTHCARE_EXPENSES_62538.09,0.0
HEALTHCARE_EXPENSES_626716.56,0.0
HEALTHCARE_EXPENSES_62687.29,0.0
HEALTHCARE_EXPENSES_627018.24,0.0
HEALTHCARE_EXPENSES_62824.24,0.0
HEALTHCARE_EXPENSES_629509.66,0.0
HEALTHCARE_EXPENSES_62963.29,0.0
HEALTHCARE_EXPENSES_629697.88,0.0
HEALTHCARE_EXPENSES_6306.18,0.0
HEALTHCARE_EXPENSES_63204.13,0.0
HEALTHCARE_EXPENSES_63210.36,0.0
HEALTHCARE_EXPENSES_6331.41,0.0
HEALTHCARE_EXPENSES_63346.39,0.0
HEALTHCARE_EXPENSES_63370.55,0.0
HEALTHCARE_EXPENSES_634287.48,0.0
HEALTHCARE_EXPENSES_634550.79,0.0
HEALTHCARE_EXPENSES_634912.65,0.0
HEALTHCARE_EXPENSES_6352.27,0.0
HEALTHCARE_EXPENSES_63583.69,0.0
HEALTHCARE_EXPENSES_6378.77,0.0
HEALTHCARE_EXPENSES_6391.80,0.0
HEALTHCARE_EXPENSES_639546.79,0.0
HEALTHCARE_EXPENSES_64137.55,0.0
HEALTHCARE_EXPENSES_642587.60,0.0
HEALTHCARE_EXPENSES_64276.27,0.0
HEALTHCARE_EXPENSES_6434.20,0.0
HEALTHCARE_EXPENSES_645141.13,0.0
HEALTHCARE_EXPENSES_64582.00,0.0
HEALTHCARE_EXPENSES_64790.38,0.0
HEALTHCARE_EXPENSES_64914.01,0.0
HEALTHCARE_EXPENSES_64933.87,0.0
HEALTHCARE_EXPENSES_649595.25,0.0
HEALTHCARE_EXPENSES_649811.48,0.0
HEALTHCARE_EXPENSES_65030.16,0.0
HEALTHCARE_EXPENSES_6508.68,0.0
HEALTHCARE_EXPENSES_65173.59,0.0
HEALTHCARE_EXPENSES_65198.37,0.0
HEALTHCARE_EXPENSES_65221.83,0.0
HEALTHCARE_EXPENSES_6523.63,0.0
HEALTHCARE_EXPENSES_653111.00,0.0
HEALTHCARE_EXPENSES_65447.98,0.0
HEALTHCARE_EXPENSES_65457.06,0.0
HEALTHCARE_EXPENSES_656275.36,0.0
HEALTHCARE_EXPENSES_65769.09,0.0
HEALTHCARE_EXPENSES_65794.65,0.0
HEALTHCARE_EXPENSES_65834.26,0.0
HEALTHCARE_EXPENSES_65888.90,0.0
HEALTHCARE_EXPENSES_660201.73,0.0
HEALTHCARE_EXPENSES_661583.66,0.0
HEALTHCARE_EXPENSES_66288.92,0.0
HEALTHCARE_EXPENSES_66391.09,0.0
HEALTHCARE_EXPENSES_665355.08,0.0
HEALTHCARE_EXPENSES_6672.35,0.0
HEALTHCARE_EXPENSES_6692.36,0.0
HEALTHCARE_EXPENSES_6693.42,0.0
HEALTHCARE_EXPENSES_67010.66,0.0
HEALTHCARE_EXPENSES_672486.89,0.0
HEALTHCARE_EXPENSES_672810.79,0.0
HEALTHCARE_EXPENSES_673060.36,0.0
HEALTHCARE_EXPENSES_675948.96,0.0
HEALTHCARE_EXPENSES_6767.79,0.0
HEALTHCARE_EXPENSES_67842.80,0.0
HEALTHCARE_EXPENSES_6794.23,0.0
HEALTHCARE_EXPENSES_67961.92,0.0
HEALTHCARE_EXPENSES_679680.20,0.0
HEALTHCARE_EXPENSES_68040.56,0.0
HEALTHCARE_EXPENSES_68065.90,0.0
HEALTHCARE_EXPENSES_68075.00,0.0
HEALTHCARE_EXPENSES_68438.02,0.0
HEALTHCARE_EXPENSES_68583.70,0.0
HEALTHCARE_EXPENSES_68599.25,0.0
HEALTHCARE_EXPENSES_68684.67,0.0
HEALTHCARE_EXPENSES_686846.81,0.0
HEALTHCARE_EXPENSES_6877.46,0.0
HEALTHCARE_EXPENSES_69013.62,0.0
HEALTHCARE_EXPENSES_69055.28,0.0
HEALTHCARE_EXPENSES_69094.61,0.0
HEALTHCARE_EXPENSES_69102.28,0.0
HEALTHCARE_EXPENSES_69116.30,0.0
HEALTHCARE_EXPENSES_69166.65,0.0
HEALTHCARE_EXPENSES_691747.39,0.0
HEALTHCARE_EXPENSES_69255.60,0.0
HEALTHCARE_EXPENSES_69420.15,0.0
HEALTHCARE_EXPENSES_694767.09,0.0
HEALTHCARE_EXPENSES_69510.49,0.0
HEALTHCARE_EXPENSES_6957.40,0.0
HEALTHCARE_EXPENSES_69668.76,0.0
HEALTHCARE_EXPENSES_698155.09,0.0
HEALTHCARE_EXPENSES_69888.76,0.0
HEALTHCARE_EXPENSES_6995.86,0.0
HEALTHCARE_EXPENSES_7030.50,0.0
HEALTHCARE_EXPENSES_703685.73,0.0
HEALTHCARE_EXPENSES_70506.33,0.0
HEALTHCARE_EXPENSES_706162.13,0.0
HEALTHCARE_EXPENSES_70688.91,0.0
HEALTHCARE_EXPENSES_707851.30,0.0
HEALTHCARE_EXPENSES_708162.97,0.0
HEALTHCARE_EXPENSES_70823.62,0.0
HEALTHCARE_EXPENSES_70949.93,0.0
HEALTHCARE_EXPENSES_71100.82,0.0
HEALTHCARE_EXPENSES_71118.55,0.0
HEALTHCARE_EXPENSES_711969.01,0.0
HEALTHCARE_EXPENSES_713.97,0.0
HEALTHCARE_EXPENSES_713466.15,0.0
HEALTHCARE_EXPENSES_71447.37,0.0
HEALTHCARE_EXPENSES_71626.06,0.0
HEALTHCARE_EXPENSES_71698.00,0.0
HEALTHCARE_EXPENSES_71818.45,0.0
HEALTHCARE_EXPENSES_71825.94,0.0
HEALTHCARE_EXPENSES_72107.38,0.0
HEALTHCARE_EXPENSES_72348.64,0.0
HEALTHCARE_EXPENSES_72375.83,0.0
HEALTHCARE_EXPENSES_72423.64,0.0
HEALTHCARE_EXPENSES_72449.11,0.0
HEALTHCARE_EXPENSES_72808.55,0.0
HEALTHCARE_EXPENSES_728342.92,0.0
HEALTHCARE_EXPENSES_7293.96,0.0
HEALTHCARE_EXPENSES_729627.21,0.0
HEALTHCARE_EXPENSES_72992.10,0.0
HEALTHCARE_EXPENSES_73021.36,0.0
HEALTHCARE_EXPENSES_73042.06,0.0
HEALTHCARE_EXPENSES_73048.85,0.0
HEALTHCARE_EXPENSES_73213.80,0.0
HEALTHCARE_EXPENSES_7327.27,0.0
HEALTHCARE_EXPENSES_7331.65,0.0
HEALTHCARE_EXPENSES_73424.79,0.0
HEALTHCARE_EXPENSES_734483.32,0.0
HEALTHCARE_EXPENSES_736529.61,0.0
HEALTHCARE_EXPENSES_73699.33,0.0
HEALTHCARE_EXPENSES_73711.72,0.0
HEALTHCARE_EXPENSES_740533.55,0.0
HEALTHCARE_EXPENSES_74072.89,0.0
HEALTHCARE_EXPENSES_741059.85,0.0
HEALTHCARE_EXPENSES_74154.47,0.0
HEALTHCARE_EXPENSES_74178.77,0.0
HEALTHCARE_EXPENSES_744007.17,0.0
HEALTHCARE_EXPENSES_74486.34,0.0
HEALTHCARE_EXPENSES_74660.74,0.0
HEALTHCARE_EXPENSES_74825.09,0.0
HEALTHCARE_EXPENSES_74842.58,0.0
HEALTHCARE_EXPENSES_749044.11,0.0
HEALTHCARE_EXPENSES_7491.72,0.0
HEALTHCARE_EXPENSES_750.00,0.0
HEALTHCARE_EXPENSES_7520.32,0.0
HEALTHCARE_EXPENSES_75313.98,0.0
HEALTHCARE_EXPENSES_76117.08,0.0
HEALTHCARE_EXPENSES_762269.38,0.0
HEALTHCARE_EXPENSES_7635.70,0.0
HEALTHCARE_EXPENSES_76352.41,0.0
HEALTHCARE_EXPENSES_764338.28,0.0
HEALTHCARE_EXPENSES_76471.67,0.0
HEALTHCARE_EXPENSES_76492.63,0.0
HEALTHCARE_EXPENSES_76600.09,0.0
HEALTHCARE_EXPENSES_7668.99,0.0
HEALTHCARE_EXPENSES_7677.71,0.0
HEALTHCARE_EXPENSES_76966.89,0.0
HEALTHCARE_EXPENSES_7708.94,0.0
HEALTHCARE_EXPENSES_772191.54,0.0
HEALTHCARE_EXPENSES_77240.43,0.0
HEALTHCARE_EXPENSES_77384.27,0.0
HEALTHCARE_EXPENSES_77534.52,0.0
HEALTHCARE_EXPENSES_77683.13,0.0
HEALTHCARE_EXPENSES_7769.28,0.0
HEALTHCARE_EXPENSES_77702.85,0.0
HEALTHCARE_EXPENSES_7786.14,0.0
HEALTHCARE_EXPENSES_7789.00,0.0
HEALTHCARE_EXPENSES_7795.86,0.0
HEALTHCARE_EXPENSES_7798.69,0.0
HEALTHCARE_EXPENSES_77998.91,0.0
HEALTHCARE_EXPENSES_78184.41,0.0
HEALTHCARE_EXPENSES_78344.26,0.0
HEALTHCARE_EXPENSES_785421.77,0.0
HEALTHCARE_EXPENSES_78584.76,0.0
HEALTHCARE_EXPENSES_78606.23,0.0
HEALTHCARE_EXPENSES_78681.00,0.0
HEALTHCARE_EXPENSES_7876.16,0.0
HEALTHCARE_EXPENSES_78779.41,0.0
HEALTHCARE_EXPENSES_79115.83,0.0
HEALTHCARE_EXPENSES_79158.31,0.0
HEALTHCARE_EXPENSES_79182.00,0.0
HEALTHCARE_EXPENSES_79183.53,0.0
HEALTHCARE_EXPENSES_79357.86,0.0
HEALTHCARE_EXPENSES_79541.44,0.0
HEALTHCARE_EXPENSES_79714.91,0.0
HEALTHCARE_EXPENSES_79783.53,0.0
HEALTHCARE_EXPENSES_79803.36,0.0
HEALTHCARE_EXPENSES_799053.89,0.0
HEALTHCARE_EXPENSES_80156.87,0.0
HEALTHCARE_EXPENSES_801627.72,0.0
HEALTHCARE_EXPENSES_803501.35,0.0
HEALTHCARE_EXPENSES_80427.09,0.0
HEALTHCARE_EXPENSES_8061.89,0.0
HEALTHCARE_EXPENSES_806366.97,0.0
HEALTHCARE_EXPENSES_8068.58,0.0
HEALTHCARE_EXPENSES_80767.16,0.0
HEALTHCARE_EXPENSES_80814.74,0.0
HEALTHCARE_EXPENSES_80856.61,0.0
HEALTHCARE_EXPENSES_8119.84,0.0
HEALTHCARE_EXPENSES_81300.62,0.0
HEALTHCARE_EXPENSES_8135.99,0.0
HEALTHCARE_EXPENSES_815024.46,0.0
HEALTHCARE_EXPENSES_815796.78,0.0
HEALTHCARE_EXPENSES_81613.59,0.0
HEALTHCARE_EXPENSES_81739.88,0.0
HEALTHCARE_EXPENSES_81799.12,0.0
HEALTHCARE_EXPENSES_81856.16,0.0
HEALTHCARE_EXPENSES_81862.51,0.0
HEALTHCARE_EXPENSES_819826.65,0.0
HEALTHCARE_EXPENSES_8199.15,0.0
HEALTHCARE_EXPENSES_820924.52,0.0
HEALTHCARE_EXPENSES_82444.40,0.0
HEALTHCARE_EXPENSES_82505.67,0.0
HEALTHCARE_EXPENSES_825157.45,0.0
HEALTHCARE_EXPENSES_82523.86,0.0
HEALTHCARE_EXPENSES_82618.16,0.0
HEALTHCARE_EXPENSES_827522.75,0.0
HEALTHCARE_EXPENSES_82871.64,0.0
HEALTHCARE_EXPENSES_8293.61,0.0
HEALTHCARE_EXPENSES_832637.46,0.0
HEALTHCARE_EXPENSES_8328.39,0.0
HEALTHCARE_EXPENSES_833807.22,0.0
HEALTHCARE_EXPENSES_83403.81,0.0
HEALTHCARE_EXPENSES_834407.59,0.0
HEALTHCARE_EXPENSES_834448.21,0.0
HEALTHCARE_EXPENSES_834605.71,0.0
HEALTHCARE_EXPENSES_83514.73,0.0
HEALTHCARE_EXPENSES_83941.72,0.0
HEALTHCARE_EXPENSES_839909.00,0.0
HEALTHCARE_EXPENSES_839911.60,0.0
HEALTHCARE_EXPENSES_84160.26,0.0
HEALTHCARE_EXPENSES_842180.21,0.0
HEALTHCARE_EXPENSES_84332.38,0.0
HEALTHCARE_EXPENSES_84348.17,0.0
HEALTHCARE_EXPENSES_846991.68,0.0
HEALTHCARE_EXPENSES_847.66,0.0
HEALTHCARE_EXPENSES_847391.05,0.0
HEALTHCARE_EXPENSES_84749.48,0.0
HEALTHCARE_EXPENSES_84869.98,0.0
HEALTHCARE_EXPENSES_85046.88,0.0
HEALTHCARE_EXPENSES_851256.07,0.0
HEALTHCARE_EXPENSES_85148.39,0.0
HEALTHCARE_EXPENSES_853657.57,0.0
HEALTHCARE_EXPENSES_85619.83,0.0
HEALTHCARE_EXPENSES_857948.23,0.0
HEALTHCARE_EXPENSES_86184.97,0.0
HEALTHCARE_EXPENSES_86386.60,0.0
HEALTHCARE_EXPENSES_86440.67,0.0
HEALTHCARE_EXPENSES_8646.01,0.0
HEALTHCARE_EXPENSES_86682.47,0.0
HEALTHCARE_EXPENSES_87034.70,0.0
HEALTHCARE_EXPENSES_8705.93,0.0
HEALTHCARE_EXPENSES_87098.34,0.0
HEALTHCARE_EXPENSES_87105.99,0.0
HEALTHCARE_EXPENSES_87108.92,0.0
HEALTHCARE_EXPENSES_871208.65,0.0
HEALTHCARE_EXPENSES_871381.67,0.0
HEALTHCARE_EXPENSES_87452.65,0.0
HEALTHCARE_EXPENSES_8773.06,0.0
HEALTHCARE_EXPENSES_87884.09,0.0
HEALTHCARE_EXPENSES_8790.81,0.0
HEALTHCARE_EXPENSES_879103.95,0.0
HEALTHCARE_EXPENSES_87940.79,0.0
HEALTHCARE_EXPENSES_88253.50,0.0
HEALTHCARE_EXPENSES_88356.33,0.0
HEALTHCARE_EXPENSES_8843.66,0.0
HEALTHCARE_EXPENSES_88444.18,0.0
HEALTHCARE_EXPENSES_88633.29,0.0
HEALTHCARE_EXPENSES_8893.26,0.0
HEALTHCARE_EXPENSES_8907.02,0.0
HEALTHCARE_EXPENSES_89147.81,0.0
HEALTHCARE_EXPENSES_892548.06,0.0
HEALTHCARE_EXPENSES_89350.63,0.0
HEALTHCARE_EXPENSES_8940.12,0.0
HEALTHCARE_EXPENSES_895299.26,0.0
HEALTHCARE_EXPENSES_8969.01,0.0
HEALTHCARE_EXPENSES_89955.31,0.0
HEALTHCARE_EXPENSES_900592.63,0.0
HEALTHCARE_EXPENSES_9006.65,0.0
HEALTHCARE_EXPENSES_90090.63,0.0
HEALTHCARE_EXPENSES_901.31,0.0
HEALTHCARE_EXPENSES_90179.11,0.0
HEALTHCARE_EXPENSES_90293.58,0.0
HEALTHCARE_EXPENSES_904669.50,0.0
HEALTHCARE_EXPENSES_9056.89,0.0
HEALTHCARE_EXPENSES_91007.20,0.0
HEALTHCARE_EXPENSES_9108.11,0.0
HEALTHCARE_EXPENSES_91096.60,0.0
